Quebra;Codigo;Descri��o;Quantidade;Faturamento
12/09/2026;773;PASTEL DE BELEM;3;30,22
12/09/2026;800;PAO FRANCES;67,194;1676,76
12/09/2026;801;BOLO CHOCOLATE REDONDO;2;59,8
12/09/2026;807;SONHO DOCE DE LEITE;12;108,13
12/09/2026;808;DONUTS RING;5;50,49
12/09/2026;811;BOLO PISCINA NUTELLA;4;155,6
12/09/2026;812;BRIGADEIRO;12;60,32
12/09/2026;827;ADD BACON 3 FATIAS;1;9,72
12/09/2026;832;FANTA LARANJA 1 5L;2;23,86
12/09/2026;838;OVOS MEXIDOS 2 UNID;11;94,34
12/09/2026;842;ICE TEA PESSEGO 300 ML;4;29,05
12/09/2026;875;COPO DESCARTAVEL FLEX 200ML;1;10,9
12/09/2026;902;DUNHILL AZUL BOX;1;18,21
12/09/2026;925;BOLO DE POTE;3;46,65
12/09/2026;929;FRUITTELLA 40G;1;4,9
12/09/2026;941;SUCO LARANJA INTEG 900ML CAMPO LARGO;1;19,9
12/09/2026;943;BOLO DE AIPIM 500G;7;175,57
12/09/2026;947;ADD BATATA FRITA;1;9,69
12/09/2026;968;SANDUICHE NATURAL FITA;6;143,4
12/09/2026;980;MOUSSE SABORES;5;55,38
12/09/2026;988;BOLO PAMONHA GR;8;241,34
12/09/2026;996;ROTHMANS AZUL BOX;13;162,5
12/09/2026;1029;AGUA DE COCO PURI 1L;3;68,7
12/09/2026;1054;EMPADINHA DE FRANGO;13;168,71
12/09/2026;1058;CACHORRO QUENTE DE FORNO;9;92,07
12/09/2026;1123;MACARON SABORES;7;43,98
12/09/2026;1204;CALABRESA PIZZA;3;87,84
12/09/2026;1209;PORTUGUESA PIZZA;5;158,94
12/09/2026;1217;MARGUERITA PIZZA;4;115,28
12/09/2026;1245;IOGURTE EMPORIO;5;130,14
12/09/2026;1248;CAFE HARIO V60;1;18,03
12/09/2026;1263;SUCO LIMONADA SUICA;1;14,19
12/09/2026;1265;SUCO MARACOMANGA;2;34,98
12/09/2026;1267;CHA GELADO MATE DA CASA;3;29,37
12/09/2026;1269;TORRADA PETROPOLIS COM PARMESAO;1;18,16
12/09/2026;1283;CROQUE MONSIEUR;1;32,89
12/09/2026;1284;CROQUE MADAME;3;115,17
12/09/2026;1308;BROWNIE FATIA NUTELLA;4;69,29
12/09/2026;1309;CAPUCCINO ESPECIAL;11;203,22
12/09/2026;1328;CROISSANT DE NUTELLA;4;73,39
12/09/2026;1452;MEGA CLASSICO;1;21,9
12/09/2026;1454;CHAMBINHO;1;10,64
12/09/2026;1455;PICOLE PRESTIGIO;1;18,9
12/09/2026;1457;PICOLE LA FRUTTA UVA;1;9,9
12/09/2026;1470;MEGA  TRUFA BRANCO;1;23,54
12/09/2026;1508;FINI TUBES MORANGO;1;9,9
12/09/2026;1541;NESTLE CHOCOLATE 15;1;29,9
12/09/2026;1644;TRIDENT MAX 165 G;7;35,89
12/09/2026;1648;QUEIJO RALADO REGINA  50G;1;9,9
12/09/2026;1709;COOKIE DE NUTELLA  FATIA;9;220,42
12/09/2026;1809;PIZZA DA CASA UNIDADE;5;149,5
12/09/2026;1818;AGUA DE COCO PURI 300 ML;3;30,69
12/09/2026;1821;GUARAVITON  ACAI;2;13,8
12/09/2026;1832;JUJUBA KG;0,162;8,78
12/09/2026;1841;BOLO FATIA;4;55,35
12/09/2026;1874;COOKIE REDONDO;22;312,7
12/09/2026;1905;PAO PETROPOLIS;5;85,05
12/09/2026;2000;PALHA ITALIANA KG;1,104;101,77
12/09/2026;2080;HAMBURGUER DE FORNO;18;218,7
12/09/2026;2127;CASILLERO DEL DIABLO SAUVIGNON;1;69,9
12/09/2026;2140;PAO DE LEITE KG;0,468;23,36
12/09/2026;2143;BOLO DE COCO;1;26,9
12/09/2026;2154;CASAL GARCIA VINHO VERDE 750ML;1;69,9
12/09/2026;2167;CUSCUZ PEDACO;2;25,8
12/09/2026;2191;JOELHO SABORES;50;505,52
12/09/2026;2217;PAVE DE GALAK;2;29,8
12/09/2026;2219;AGUA TONICA SABORES;1;6,9
12/09/2026;2243;MONSTER 473ML;1;13,9
12/09/2026;2261;GUARANA ANTARCTICA 600 ML ZERO;3;35,7
12/09/2026;2272;CAMEL BLUE BOX;1;12,5
12/09/2026;2274;CHOKITO;2;12,84
12/09/2026;2297;CHARGE;1;5,57
12/09/2026;2303;PAO COM LINGUICA;1;26,15
12/09/2026;2316;PAO DE BATATA RECHEADO;3;44,7
12/09/2026;2337;CIGARRO VAREJO;2;3
12/09/2026;2345;BOLO DE LIMAO KG;0,27;14,45
12/09/2026;2348;JOELHO DE FRANGO;1;10,89
12/09/2026;2349;COF SALGADINHO CENTO;5;400,66
12/09/2026;2367;SUCO DE LARANJA C/ ACEROLA;2;32,25
12/09/2026;2383;LEITE SEMIDESNATADO 1L;1;9,9
12/09/2026;2426;SALADA DE POTE CAESAR;1;21,9
12/09/2026;2481;CAFE PILAO 250G;2;53,8
12/09/2026;2505;KINDER BUENO 43G;2;23,8
12/09/2026;2516;BAGUETE EMPORIO;1,066;61,63
12/09/2026;2544;FRANGO GRELHADO;9;308,73
12/09/2026;2545;CONTRA FILE;5;229,94
12/09/2026;2548;PAO DE QUEIJO KG;6,474;587,99
12/09/2026;2569;FRANGO EMPANADO;10;394,06
12/09/2026;2579;CAFE COM LEITE P;3;17,02
12/09/2026;2624;TILAPIA CROCANTE;7;349,59
12/09/2026;2655;SKOLBEATS GT 313ML;2;24,95
12/09/2026;2662;MISTO COM OVO;15;243,28
12/09/2026;2720;PAO NA CHAPA C REQUEIJAO TOSTADO;1;18,59
12/09/2026;2721;MINAS QUENTE;3;42,56
12/09/2026;2722;OMELETE FRANGO CATUPIRY;1;26,9
12/09/2026;2723;OMELETE QUEIJO E PRESUNTO;3;62,76
12/09/2026;2725;TAPIOCA FRANGO COM CATUPIRY;3;74,7
12/09/2026;2734;SUCO ABACAXI COM HORTELA;2;29,34
12/09/2026;2738;SUCO DE MARACUJA;5;81,83
12/09/2026;2739;SUCO DE MORANGO;2;32,78
12/09/2026;2742;VITAMINA DE BANANA AO LEITE;1;16,39
12/09/2026;2744;VITAMINA DE MORANGO COM LEITE;2;34,98
12/09/2026;2745;ADD AVEIA;1;3,29
12/09/2026;2752;CHOCOLATE QUENTE;5;102,6
12/09/2026;2770;MATTE LEAO ZERO 300ML;3;20,7
12/09/2026;2772;MISTO MINEIRO;3;48,89
12/09/2026;2788;PAO FRANCES DIARIA;47;51,7
12/09/2026;2817;ACTIVIA 170G MORANGO;1;7,26
12/09/2026;2825;TRIDENT 8G;16;65,35
12/09/2026;2834;REQUEIJAO CATUPIRY;1;13,9
12/09/2026;2847;CARIBE;1;5,9
12/09/2026;2869;PROMOCIONAL;1;24,9
12/09/2026;2934;MIL FOLHAS SABORES UND;2;27,8
12/09/2026;2941;PRESUNTO LEVISSIMO SEARA KG;0,166;9,94
12/09/2026;2943;PAO DOCE COLEGIAL KG;2,494;175,41
12/09/2026;2953;GRISSINI PARMESAO KG;1,182;155,38
12/09/2026;2954;PIZZA SECA;2;20,61
12/09/2026;3020;BARRA MILKA ALPINE MILK;1;25,9
12/09/2026;3032;MARLBORO GOLD SELECTION BOX;5;60
12/09/2026;3046;COCA COLA  KS;6;44,75
12/09/2026;3047;COCA COLA KS ZERO;11;81,17
12/09/2026;3083;COXINHA DE BRIGADEIRO E MORANGO;5;70,25
12/09/2026;3119;SPRITE LATA;1;7,9
12/09/2026;3131;LUA DE MEL NUTELLA;5;34,95
12/09/2026;3156;PALMIER UND;9;63,56
12/09/2026;3163;OVOMALTINE;1;20,79
12/09/2026;3218;TARTELETE DE MORANGO;1;11,9
12/09/2026;3271;DUNH ON (KENT) BLUE BOX;1;14,5
12/09/2026;3272;QUEIJO BOLA KG;0,95;95,58
12/09/2026;3312;CLASSIC CHOC AO LEITE 80G;1;13,9
12/09/2026;3400;DEL VALLE LARANJA  1L;5;64,63
12/09/2026;3402;DEL VALLE UVA  SEM ACUCAR 1L;1;12,9
12/09/2026;3423;PICOLE LACTA SONHO DE VALSA;1;22,9
12/09/2026;3591;TRIDENT GARRAFA;1;18,9
12/09/2026;3754;RUFFLES SAL 76G;1;12,9
12/09/2026;3788;PICOLE LA FRUTTA LIMAO;1;9,9
12/09/2026;3885;BOLO ROMEU E JULIETA KG;2;120,1
12/09/2026;3919;MADELEINE;0,428;29,92
12/09/2026;3947;SPAGUETTI CARBONARA;2;86,92
12/09/2026;3950;TRADICIONAL;15;570,55
12/09/2026;3951;NHONHO;5;199,26
12/09/2026;3952;KIDS;4;103,87
12/09/2026;3958;NHOQUE;5;21,32
12/09/2026;3968;ROSCA DE MILHO;0,144;9,25
12/09/2026;3975;BISCOITO AM. SASHA;0,114;10,25
12/09/2026;4002;BISCOITO AM BEIJINHO DE FREIRA;0,574;52,48
12/09/2026;4074;JUJUBA  JUBES;7;20,85
12/09/2026;4122;QUICHE SABORES;17;290,37
12/09/2026;4127;PAO DE PROVOLONE;0,804;32,09
12/09/2026;4211;SALADA CAESAR;1;28,6
12/09/2026;4314;BRIOCHE PARMESAO;0,453;27,14
12/09/2026;4315;BRIOCHE MILHO;0,226;11,96
12/09/2026;4327;CIABATTA RECHEADA;25;251,31
12/09/2026;4511;CROISSANT MORANGO C/NUTELLA;11;217,72
12/09/2026;4517;SANDUICHE DE MORTADELA DEF C/QUEIJO;1;14,12
12/09/2026;4539;BRIOCHE COCO;0,432;22,86
12/09/2026;4574;PE DE MOLEQUE;2;18,43
12/09/2026;4579;MINI SONHO KG;3,53;246,74
12/09/2026;4580;BISCOITO MENTIRINHA KG;0,06;7,79
12/09/2026;4596;BISNAGUINHA KG;1,448;89,75
12/09/2026;4598;PIPOCA DOCE;9;91,12
12/09/2026;4624;PALITO DE CHOCOLATE KG;0,446;44,56
12/09/2026;4655;TAXA DE ENTREGA;11;55,06
12/09/2026;4657;SANDUICHE NATURAL FRANGO;5;62,47
12/09/2026;4687;BOLO DE CENOURA C/ CHOCOLATE;3;89,7
12/09/2026;4704;SUCO DE LARANJA 500ML;3;62
12/09/2026;4725;PAO DOCE EXTRA GRANDE;8;103,2
12/09/2026;4734;CROISSANT NEUTRO;7;62,81
12/09/2026;4772;BOLO FITA DOCE DE LEITE;6;90,06
12/09/2026;4787;GATORADE LARANJA PET 500ML;1;9,9
12/09/2026;4941;DEL VALLE UVA 1L;4;51,73
12/09/2026;4986;SALADA DE ATUM;1;36,3
12/09/2026;5011;FRANGO C/ REQUEIJAO PIZZA;3;85,09
12/09/2026;5019;CAMARAO C REQUEIJAO  PIZZA;1;29,95
12/09/2026;5233;ESFIHA FECHADA SABORES;4;48,1
12/09/2026;5265;SKOL BEATS SENSES LONG NECK 269ML;1;7,9
12/09/2026;5290;BOLO DE CENOURA C/CHOCOLATE KG;3,62;219,41
12/09/2026;5293;SCHWEPPES CITRUS LATA 350ML;2;15,8
12/09/2026;5341;BANOFFE DE POTE;1;14,9
12/09/2026;5353;LUA DE MEL LIMAO;1;6,59
12/09/2026;5414;CAMAROES C/ LINGUINE ALFREDO;2;93,8
12/09/2026;5441;BEB LACTEA YOPRO BAUNILHA 15G PRO 250ML;1;12,9
12/09/2026;5443;BEB LACTEA YOPRO CHOCOLAT 15G PRO 250ML;1;12,9
12/09/2026;5467;SUCO LIMOROSA;1;18,87
12/09/2026;5468;SUCO LARAMORA;2;38,68
12/09/2026;5506;BROWNIE NUTELLA 90G;1;9,9
12/09/2026;5601;BOLO DE LARANJA KG;2;100,06
12/09/2026;5615;PAO DE BATATA EXTRA GRANDE;1;19,9
12/09/2026;5808;MOLHO PARA SALADA ADICIONAL DELIVERY;2;5
12/09/2026;5830;BAGUETE CAPRESE;10;129,83
12/09/2026;5839;CROISSANT NA CHAPA COM MANTEIGA;1;13,09
12/09/2026;5840;CROISSANT MISTO DE QUEIJO E PRESUNTO;1;18,9
12/09/2026;5846;TORRADA PETROPOLIS OVOS E REQUEIJAO;7;167,56
12/09/2026;5849;SANDUICHE DE FRANGO CROCANTE;2;60,51
12/09/2026;5851;CHEESEBURGUER;1;26,15
12/09/2026;5853;SUCO ROSA;4;74,35
12/09/2026;5900;BISCOITO AM. BAMBOLE KG;0,176;15,82
12/09/2026;5911;PAO DE QUEIJO RECHEADO KG;6,914;651,55
12/09/2026;5927;PRESUNTO SADIA KG;2,844;170,38
12/09/2026;5930;PEITO DE PERU SADIA KG;1,008;90,63
12/09/2026;5940;PICOLE CARIBE 68G;3;41,7
12/09/2026;5978;BARRA MILKA HAZELNUT;1;25,9
12/09/2026;6001;COF MINI JOELHO;200;599,54
12/09/2026;6004;COF MINI CROISSANT SALGADO;200;599,55
12/09/2026;6005;COF MINI SONHO;120;421,09
12/09/2026;6016;COF MINI FOLHADO DOCE;120;324,84
12/09/2026;6037;FUNCIONÁRIOS COCA-COLA 2L;1;14,9
12/09/2026;6043;BISCOITO  AM.NATA C/ AVELA;0,114;15,95
12/09/2026;6068;PIRULITO DONUTS;7;20,3
12/09/2026;6076;ADD CAMARAO MASSAS;2;32,78
12/09/2026;6077;ADD FRANGO MASSA;2;25,99
12/09/2026;6104;EMPANADA FECHADA SABORES;2;25,8
12/09/2026;6170;TORTA KINDER FATIA;7;172,81
12/09/2026;6173;TORTA OREO FATIA;4;95,6
12/09/2026;6193;DUNHILL VOYAGE DOUBLE REFRESH BOX;1;14
12/09/2026;6213;ADD FRITAS COPA;1;6,46
12/09/2026;6259;MANTEIGA KREMINAS C/SAL PT 200G;1;13,9
12/09/2026;6357;PICOLE NESTLE CHOCOMALT;1;11,9
12/09/2026;6358;NESTLE CHOCO TRIO;3;35,7
12/09/2026;6391;LACTA DIAMANTE NEGRO 68G;1;21,9
12/09/2026;6410;FANTA CAJU LATA 350ML;2;16,59
12/09/2026;6497;XICARA DE IOGURTE;3;29,25
12/09/2026;6498;LATTE BRIGADEIRO;1;18,59
12/09/2026;6499;LATTE DOCE DE LEITE;2;37,18
12/09/2026;6500;LATTE NUTELLA;2;41,43
12/09/2026;6506;ADD BATATA FRITA SANDUICHES;1;9,73
12/09/2026;6508;SANDUICHE DE ATUM DEFUMADO;1;27,38
12/09/2026;6544;KIDS BURGOMA 9G;1;3,12
12/09/2026;6545;CASADINHO DE COOKIE;2;39,2
12/09/2026;6564;KIDS FRANGO;1;28,27
12/09/2026;6575;VINHO CHI 120 S RITA RES ESP CARM 750ML;1;61,9
12/09/2026;6595;BISCOITO POLVILHO COM QUEIJO;0,478;47,75
12/09/2026;6599;VINHO RESERVADO CONCHA Y TORO MOSCATO;1;34,9
12/09/2026;6621;PAO DOCE COLEGIAL - 6 UNIDADES;7;119,38
12/09/2026;6629;BATON CHOCOSTICK COOKIES&CREAM;1;4,9
12/09/2026;6645;BARRINHA PROTEIN+ 16G;1;16,27
12/09/2026;6647;PIRULITO BARBIE POP STICK;3;50,7
12/09/2026;6651;BEB LACTEA YOPRO  CHEESCAKE 15G;1;12,9
12/09/2026;6662;PROMO-CONFEITARIA;110,62;114,48
12/09/2026;6681;CHOCOLATE CHOCOSTICK CARAMELO SALGADO 24G;5;24,59
12/09/2026;6684;CHOCOLATE CHOCOSTICK AVELA 26G;2;9,8
12/09/2026;6696;TORTA CHOCOLATE C/MARACUJA  FATIA;2;47,8
12/09/2026;6704;PIRULITO DIPLOKO TORRE COGUMELO 15G;4;11,6
12/09/2026;6707;BOLO FITA CENOURA COM CHOCOLATE;2;29,8
12/09/2026;6719;PITEIRA 4:20 FREE TIME SLIM;1;4,9
12/09/2026;6722;FUMO AMSTERDAM NATURAL;1;24,9
12/09/2026;6731;PAPEL P/ CIGARRO POP KING SIZE LARGE;2;9,8
12/09/2026;6739;REQUEIJAO TIROLEZ 200G;4;55,6
12/09/2026;6744;KITKAT  TUTTI FRUTTI 415G;1;7,9
12/09/2026;6747;AMSTEL ULTRA  LONG NECK 330ML;1;10,9
12/09/2026;7000;BUFFET CAFE DA MANHA;27,195;2656,82
12/09/2026;7,89284E+12;H2O LIMAO 500ML;1;8,9
12/09/2026;7,8949E+12;COCA COLA 2+250 ML;4;75,8
12/09/2026;7,89893E+12;AGUA S GAS 15 TERESOPOLIS;7;49,22
13/09/2026;2;COCA-COLA 2L;1;18,91
13/09/2026;3;COCA-COLA 2L ZERO;2;37,8
13/09/2026;4;H2O LIMONETO 500ML;2;18,47
13/09/2026;6;COCA-COLA LATA 350 ML;2;18,58
13/09/2026;7;COCA-COLA LATA ZERO 350ML;8;75,88
13/09/2026;8;SPRITE 2L;2;29,8
13/09/2026;15;AGUA S/G 15L;2;13,8
13/09/2026;37;PUDIM PQ;1;12,9
13/09/2026;38;GUARANA ANTARTICA 2L;2;29,8
13/09/2026;39;GUARANA ANTARTICA 2L ZERO;1;14,9
13/09/2026;41;GUARANA ANTARTICA 600ML;2;23,8
13/09/2026;43;GUARANA ANTARTICA LATA ZERO;1;7,9
13/09/2026;50;AGUA C/G 15L;1;7,9
13/09/2026;51;AGUA C/G 500ML;10;63,4
13/09/2026;54;MATTE LEAO 1 5 L;1;12,9
13/09/2026;56;ICE TEA 15 L PESSEGO;1;12,9
13/09/2026;58;MATTE LEAO 1 5 L LIMAO;1;12,9
13/09/2026;60;GUARAVITA;16;47,14
13/09/2026;62;GUARAVITON;1;7,59
13/09/2026;100;QUEIJO MINAS KG;0,568;34,02
13/09/2026;106;MARGARINA QUALY 500 GR;2;27,8
13/09/2026;119;TODDYNHO;13;63,7
13/09/2026;136;CREME DE LEITE 200G;2;11,8
13/09/2026;137;LEITE CONDENSADO MOCA;1;15,9
13/09/2026;167;LEITE INTEGRAL 1L;1;9,9
13/09/2026;173;OVOS 1 DUZIA;3;47,7
13/09/2026;175;QUINDIM PQ;3;27,21
13/09/2026;176;BOLO DE CHOCOLATE KG;0,62;37,13
13/09/2026;187;CHOCOLICIA;1;8,9
13/09/2026;200;QUEIJO PRATO KG;1,432;121,6
13/09/2026;217;BISCOITO CHOCOLATE 160G;1;6,9
13/09/2026;249;GATORADE MORANGO MARACUJA;2;19,8
13/09/2026;300;QUEIJO MUSSARELA KG;3,812;323,67
13/09/2026;333;HALLS SABORES 28GR;5;15
13/09/2026;346;GALAK NESTLE 90GR;2;27,8
13/09/2026;347;MENTOS 37G;1;4,5
13/09/2026;351;POLENGUINHO 17G;1;1,99
13/09/2026;359;DIVERSOS;3;26,42
13/09/2026;408;CAFE ESPRESSO PEQUENO;10;85,53
13/09/2026;409;CAFE ESPRESSO GRANDE;5;54,11
13/09/2026;414;CAPUCCINO ITALIANO;13;210,49
13/09/2026;416;CAFE COADO P;8;59,54
13/09/2026;418;NESCAU QUENTE OU GELADO COPO;1;13,09
13/09/2026;424;COCA-COLA 600 ML;4;47,6
13/09/2026;425;COCA-COLA ZERO 600 ML;6;73,12
13/09/2026;437;AGUA S/G 500ML;15;93,97
13/09/2026;442;PAO DE HAMBURGUER;5;64,5
13/09/2026;449;SONHO CREME;5;45,89
13/09/2026;460;SUCO DE LARANJA 300ML;42;591,94
13/09/2026;461;PAO COM MANTEIGA;3;9,78
13/09/2026;462;PAO NA CHAPA;12;77,51
13/09/2026;464;MISTO QUENTE;5;70,78
13/09/2026;465;QUEIJO QUENTE;3;42,24
13/09/2026;468;PAO COM OVO;8;104,51
13/09/2026;469;SANDUICHE DE MORTADELA DEF;1;11,99
13/09/2026;478;PAO DOCE DE BANANA;7;70,72
13/09/2026;479;LUA DE MEL DOCE DE LEITE;1;5,99
13/09/2026;482;BOLO FUBA COM GOIABADA;2;53,8
13/09/2026;488;EMPADAO FRANGO;10;177,45
13/09/2026;495;CAFE COADO G;53;514,9
13/09/2026;499;SONHO NUTELLA;5;60,36
13/09/2026;500;MORTADELA OURO  KG;1,452;72,69
13/09/2026;507;ADD OVO SANDUICHE;1;4,29
13/09/2026;508;ADD QUEIJO PRATO OU MUSSARELA;1;5,39
13/09/2026;516;ADD PRESUNTO;1;4,29
13/09/2026;518;CAFE ESPRESSO COM LEITE G;1;13,09
13/09/2026;533;PAO AUSTRALIANO;0,624;41,36
13/09/2026;534;SALGADOS KG;7,482;455,87
13/09/2026;547;LUCKY STRIKE FRESH ICE;1;15
13/09/2026;548;DUNHILL CARLTON;15;251,25
13/09/2026;550;CAFE COM LEITE G;28;363,68
13/09/2026;560;FOCACCIA;4,012;244,47
13/09/2026;599;PROMO-SALGADOS;291,573;324,06
13/09/2026;620;FILTRO 102 MELITTA;2;17,8
13/09/2026;624;COCADA UN;1;9,33
13/09/2026;627;TORTA FATIA;3;59,7
13/09/2026;631;BRIOCHE SIMPLES;2,127;123,05
13/09/2026;636;CIABATTA;7;34,3
13/09/2026;650;PAO CACHORRO QUENTE;0,254;14,45
13/09/2026;664;BOLO LARANJA GR;6;119,4
13/09/2026;671;TORRADA PETROPOLIS COM OVOS E BACON;7;183,07
13/09/2026;700;PEITO DE PERU SEARA KG;0,418;37,58
13/09/2026;715;SALAME FATIADO PERDIGAO 100G;1;18,9
13/09/2026;732;PAO PLUS VITA TRADICIONAL;1;13,9
13/09/2026;739;MINAS PADRAO REGINA KG;0,676;74,29
13/09/2026;772;CIGARRO VAREJO DUNHILL;2;5
13/09/2026;773;PASTEL DE BELEM;6;60,51
13/09/2026;785;VELA FAISCA;1;8,9
13/09/2026;800;PAO FRANCES;62,822;1568,37
13/09/2026;801;BOLO CHOCOLATE REDONDO;6;179,4
13/09/2026;807;SONHO DOCE DE LEITE;5;44,5
13/09/2026;808;DONUTS RING;2;19,8
13/09/2026;811;BOLO PISCINA NUTELLA;1;38,9
13/09/2026;812;BRIGADEIRO;5;24,92
13/09/2026;822;LUCKY STRIKE MINT;1;15
13/09/2026;838;OVOS MEXIDOS 2 UNID;7;60,55
13/09/2026;842;ICE TEA PESSEGO 300 ML;1;7,59
13/09/2026;849;RED BULL TROPICAL;1;13,9
13/09/2026;852;TAPIOCA MINAS COM PEITO DE PERU;1;25,95
13/09/2026;906;SALAME KG;0,238;38,05
13/09/2026;925;BOLO DE POTE;1;14,9
13/09/2026;929;FRUITTELLA 40G;4;20,03
13/09/2026;941;SUCO LARANJA INTEG 900ML CAMPO LARGO;4;79,6
13/09/2026;948;BATON GAROTO;1;2,9
13/09/2026;968;SANDUICHE NATURAL FITA;6;145,83
13/09/2026;980;MOUSSE SABORES;5;56,36
13/09/2026;988;BOLO PAMONHA GR;4;121,03
13/09/2026;996;ROTHMANS AZUL BOX;2;25
13/09/2026;1029;AGUA DE COCO PURI 1L;2;45,8
13/09/2026;1039;SUCO CAMPO LARGO UVA 900ML;2;47,8
13/09/2026;1058;CACHORRO QUENTE DE FORNO;7;70,87
13/09/2026;1060;BISCOITO OREO 90G;1;5,9
13/09/2026;1123;MACARON SABORES;9;54,17
13/09/2026;1204;CALABRESA PIZZA;4;116,37
13/09/2026;1208;CALABRESA GOURMET PIZZA;1;34,6
13/09/2026;1216;PEPPERONI PIZZA;2;65,89
13/09/2026;1217;MARGUERITA PIZZA;2;60,38
13/09/2026;1218;QUATRO QUEIJOS PIZZA;1;32,39
13/09/2026;1227;MUSSARELA  PIZZA;4;106,42
13/09/2026;1245;IOGURTE EMPORIO;10;259,65
13/09/2026;1246;ESPRESSO CARIOCA PEQUENO;1;8,69
13/09/2026;1263;SUCO LIMONADA SUICA;1;14,19
13/09/2026;1267;CHA GELADO MATE DA CASA;5;48,42
13/09/2026;1269;TORRADA PETROPOLIS COM PARMESAO;1;18,59
13/09/2026;1283;CROQUE MONSIEUR;2;65,78
13/09/2026;1284;CROQUE MADAME;6;230,11
13/09/2026;1308;BROWNIE FATIA NUTELLA;2;35,19
13/09/2026;1309;CAPUCCINO ESPECIAL;12;222,51
13/09/2026;1454;CHAMBINHO;1;10,79
13/09/2026;1508;FINI TUBES MORANGO;1;9,9
13/09/2026;1585;MARLBORO VISTA DOUBLE FUSION;2;29,5
13/09/2026;1709;COOKIE DE NUTELLA  FATIA;8;192,35
13/09/2026;1809;PIZZA DA CASA UNIDADE;4;119,6
13/09/2026;1841;BOLO FATIA;4;54,17
13/09/2026;1874;COOKIE REDONDO;8;113,74
13/09/2026;1905;PAO PETROPOLIS;3;52,12
13/09/2026;2000;PALHA ITALIANA KG;0,262;24,31
13/09/2026;2023;CEBOLITOS 91G;1;13,9
13/09/2026;2080;HAMBURGUER DE FORNO;13;156,22
13/09/2026;2099;NESCAU GARRAFA 270 ML;1;12,9
13/09/2026;2127;CASILLERO DEL DIABLO SAUVIGNON;1;74,46
13/09/2026;2167;CUSCUZ PEDACO;6;79,99
13/09/2026;2191;JOELHO SABORES;31;310,07
13/09/2026;2243;MONSTER 473ML;1;13,9
13/09/2026;2297;CHARGE;2;11
13/09/2026;2303;PAO COM LINGUICA;1;26,29
13/09/2026;2337;CIGARRO VAREJO;7;10,5
13/09/2026;2345;BOLO DE LIMAO KG;1,374;70,07
13/09/2026;2453;NESQUIK 200ML;1;4,9
13/09/2026;2505;KINDER BUENO 43G;2;25,5
13/09/2026;2543;BOLO RED VELVET KG;1,064;63,73
13/09/2026;2548;PAO DE QUEIJO KG;4,382;396,31
13/09/2026;2579;CAFE COM LEITE P;3;17,94
13/09/2026;2662;MISTO COM OVO;3;49,17
13/09/2026;2720;PAO NA CHAPA C REQUEIJAO TOSTADO;10;185,24
